dep_city_name,arr_city_name,dep_city_code,arr_city_code,url,dep_country_code,arr_country_code,Keywords,Search volume
London,Toulouse,LON,TLS,london-toulouse-flights.html,GB,FR,london to toulouse flights,12100
London,Catania,LON,CTA,london-catania-flights.html,GB,IT,london to catania flights,12100
Sydney,Bangkok,SYD,BKK,sydney-bangkok-flights.html,AU,TH,sydney to bangkok flights,12100
Adelaide,Sydney,ADL,SYD,adelaide-sydney-flights.html,AU,AU,adelaide to sydney flights,12100
Malta,London,MLA,LON,malta-london-flights.html,MT,GB,malta to london flights,12100
Singapore,Melbourne,SIN,MEL,singapore-melbourne-flights.html,SG,AU,singapore to melbourne flights,12100
Hong Kong,Bangkok,HKG,BKK,hong-kong-bangkok-flights.html,HK,TH,hong kong to bangkok flights,12100
Dublin,Orlando,DUB,ORL,dublin-orlando-flights.html,IE,US,dublin to orlando flights,12100
Manchester,Las vegas,MAN,LAS,manchester-las-vegas-flights.html,GB,US,manchester to las vegas flights,12100
Newcastle,London,NCL,LON,newcastle-london-flights.html,GB,GB,newcastle to london flights,12100
Melbourne,Cairns,MEL,CNS,melbourne-cairns-flights.html,AU,AU,melbourne to cairns flights,12100
London,Nairobi,LON,NBO,london-nairobi-flights.html,GB,KE,london to nairobi flights,12100
Manchester,Brussels,MAN,BRU,manchester-brussels-flights.html,GB,BE,manchester to brussels flights,12100
Perth,Denpasar Bali,PER,DPS,perth-denpasar-bali-flights.html,AU,ID,perth to denpasar bali flights,12100
Dublin,Edinburgh,DUB,EDI,dublin-edinburgh-flights.html,IE,GB,dublin to edinburgh flights,12100
Singapore,Phuket,SIN,HKT,singapore-phuket-flights.html,SG,TH,singapore to phuket flights,12100
Lucknow,Mumbai,LKO,BOM,lucknow-mumbai-flights.html,IN,IN,lucknow to mumbai flights,12100
Edinburgh,Dublin,EDI,DUB,edinburgh-dublin-flights.html,GB,IE,edinburgh to dublin flights,12100
Edinburgh,New York,EDI,NYC,edinburgh-new-york-flights.html,GB,US,edinburgh to new york flights,9900
New York,Toronto,NYC,YTO,new-york-toronto-flights.html,US,CA,new york to toronto flights,9900
Philadelphia,Miami,PHL,MIA,philadelphia-miami-flights.html,US,US,philadelphia to miami flights,9900
Orlando,New York,ORL,NYC,orlando-new-york-flights.html,US,US,orlando to new york flights,9900
Washington,New York,WAS,NYC,washington-new-york-flights.html,US,US,washington to new york flights,9900
London,Bologna,LON,BLQ,london-bologna-flights.html,GB,IT,london to bologna flights,9900
Glasgow,Orlando,GLA,ORL,glasgow-orlando-flights.html,GB,US,glasgow to orlando flights,9900
Copenhagen,London,CPH,LON,copenhagen-london-flights.html,DK,GB,copenhagen to london flights,9900
Chicago,Atlanta,CHI,ATL,chicago-atlanta-flights.html,US,US,chicago to atlanta flights,9900
Chicago,Los Angeles,CHI,LAX,chicago-los-angeles-flights.html,US,US,chicago to los angeles flights,9900
Atlanta,Orlando,ATL,ORL,atlanta-orlando-flights.html,US,US,atlanta to orlando flights,9900
London,Jersey,LON,JER,london-jersey-flights.html,GB,GB,london to jersey flights,9900
Madrid,Paris,MAD,PAR,madrid-paris-flights.html,ES,FR,madrid to paris flights,9900
Calgary,Toronto,YYC,YTO,calgary-toronto-flights.html,CA,CA,calgary to toronto flights,9900
Chicago,Phoenix,CHI,PHX,chicago-phoenix-flights.html,US,US,chicago to phoenix flights,9900
Manila,Davao,MNL,DVO,manila-davao-flights.html,PH,PH,manila to davao flights,9900
Brisbane,Los Angeles,BNE,LAX,brisbane-los-angeles-flights.html,AU,US,brisbane to los angeles flights,9900
Indore,Mumbai,IDR,BOM,indore-mumbai-flights.html,IN,IN,indore to mumbai flights,9900
London,Lyon,LON,LYS,london-lyon-flights.html,GB,FR,london to lyon flights,9900
New York,San Francisco,NYC,SFO,new-york-san-francisco-flights.html,US,US,new york to san francisco flights,9900
Perth,Brisbane,PER,BNE,perth-brisbane-flights.html,AU,AU,perth to brisbane flights,9900
London,Tunis,LON,TUN,london-tunis-flights.html,GB,TN,london to tunis flights,9900
Boston,Miami,BOS,MIA,boston-miami-flights.html,US,US,boston to miami flights,9900
New York,Paris,NYC,PAR,new-york-paris-flights.html,US,FR,new york to paris flights,9900
Dublin,Prague,DUB,PRG,dublin-prague-flights.html,IE,CZ,dublin to prague flights,9900
Birmingham,Dubai,BHX,DXB,birmingham-dubai-flights.html,GB,AE,birmingham to dubai flights,9900
Las vegas,Los Angeles,LAS,LAX,las-vegas-los-angeles-flights.html,US,US,las vegas to los angeles flights,9900
Birmingham,Larnaca,BHX,LCA,birmingham-larnaca-flights.html,GB,CY,birmingham to larnaca flights,9900
Bangalore,Patna,BLR,PAT,bangalore-patna-flights.html,IN,IN,bangalore to patna flights,9900
Toronto,Ottawa,YTO,YOW,toronto-ottawa-flights.html,CA,CA,toronto to ottawa flights,9900
Detroit,Chicago,DTT,CHI,detroit-chicago-flights.html,US,US,detroit to chicago flights,9900
Ottawa,Toronto,YOW,YTO,ottawa-toronto-flights.html,CA,CA,ottawa to toronto flights,9900
Chicago,Boston,CHI,BOS,chicago-boston-flights.html,US,US,chicago to boston flights,9900
Mumbai,Singapore,BOM,SIN,mumbai-singapore-flights.html,IN,SG,mumbai to singapore flights,9900
Mumbai,Mangalore,BOM,IXE,mumbai-mangalore-flights.html,IN,IN,mumbai to mangalore flights,9900
Ahmedabad,Bangalore,AMD,BLR,ahmedabad-bangalore-flights.html,IN,IN,ahmedabad to bangalore flights,9900
Rome,Paris,ROM,PAR,rome-paris-flights.html,IT,FR,rome to paris flights,9900
San Francisco,Los Angeles,SFO,LAX,san-francisco-los-angeles-flights.html,US,US,san francisco to los angeles flights,9900
Melbourne,Hong Kong,MEL,HKG,melbourne-hong-kong-flights.html,AU,HK,melbourne to hong kong flights,9900
Durban,Cape Town,DUR,CPT,durban-cape-town-flights.html,ZA,ZA,durban to cape town flights,9900
London,Beijing,LON,BJS,london-beijing-flights.html,GB,CN,london to beijing flights,9900
Auckland,Wellington,AKL,WLG,auckland-wellington-flights.html,NZ,NZ,auckland to wellington flights,9900
Venice,London,VCE,LON,venice-london-flights.html,IT,GB,venice to london flights,9900
Gold Coast,Sydney,OOL,SYD,gold-coast-sydney-flights.html,AU,AU,gold coast to sydney flights,9900
Toronto,Orlando,YTO,ORL,toronto-orlando-flights.html,CA,US,toronto to orlando flights,9900
Manchester,Madrid,MAN,MAD,manchester-madrid-flights.html,GB,ES,manchester to madrid flights,9900
London,Tehran,LON,THR,london-tehran-flights.html,GB,IR,london to tehran flights,9900
Glasgow,Alicante,GLA,ALC,glasgow-alicante-flights.html,GB,ES,glasgow to alicante flights,9900
London,New Delhi,LON,DEL,london-new-delhi-flights.html,GB,IN,london to new delhi flights,9900
Bangalore,Mangalore,BLR,IXE,bangalore-mangalore-flights.html,IN,IN,bangalore to mangalore flights,9900
Ahmedabad,Pune,AMD,PNQ,ahmedabad-pune-flights.html,IN,IN,ahmedabad to pune flights,9900
Bangalore,Ahmedabad,BLR,AMD,bangalore-ahmedabad-flights.html,IN,IN,bangalore to ahmedabad flights,9900
Pune,Hyderabad,PNQ,HYD,pune-hyderabad-flights.html,IN,IN,pune to hyderabad flights,9900
Nagpur,Pune,NAG,PNQ,nagpur-pune-flights.html,IN,IN,nagpur to pune flights,9900
Mumbai,Bangkok,BOM,BKK,mumbai-bangkok-flights.html,IN,TH,mumbai to bangkok flights,9900
Manchester,Paphos,MAN,PFO,manchester-paphos-flights.html,GB,CY,manchester to paphos flights,9900
Dublin,Birmingham,DUB,BHX,dublin-birmingham-flights.html,IE,GB,dublin to birmingham flights,9900
Edinburgh,Paris,EDI,PAR,edinburgh-paris-flights.html,GB,FR,edinburgh to paris flights,9900
Dublin,Lisbon,DUB,LIS,dublin-lisbon-flights.html,IE,PT,dublin to lisbon flights,9900
London,Marseille,LON,MRS,london-marseille-flights.html,GB,FR,london to marseille flights,9900
Birmingham,Faro,BHX,FAO,birmingham-faro-flights.html,GB,PT,birmingham to faro flights,9900
Jaipur,Bangalore,JAI,BLR,jaipur-bangalore-flights.html,IN,IN,jaipur to bangalore flights,9900
Boston,London,BOS,LON,boston-london-flights.html,US,GB,boston to london flights,9900
Hong Kong,Taipei,HKG,TPE,hong-kong-taipei-flights.html,HK,TW,hong kong to taipei flights,9900
London,Zagreb,LON,ZAG,london-zagreb-flights.html,GB,HR,london to zagreb flights,9900
Mumbai,Indore,BOM,IDR,mumbai-indore-flights.html,IN,IN,mumbai to indore flights,9900
Singapore,Perth,SIN,PER,singapore-perth-flights.html,SG,AU,singapore to perth flights,9900
Auckland,Christchurch,AKL,CHC,auckland-christchurch-flights.html,NZ,NZ,auckland to christchurch flights,9900
Chicago,London,CHI,LON,chicago-london-flights.html,US,GB,chicago to london flights,9900
Chennai,Goa,MAA,GOI,chennai-goa-flights.html,IN,IN,chennai to goa flights,9900
Chandigarh,Mumbai,IXC,BOM,chandigarh-mumbai-flights.html,IN,IN,chandigarh to mumbai flights,9900
Glasgow,Amsterdam,GLA,AMS,glasgow-amsterdam-flights.html,GB,NL,glasgow to amsterdam flights,9900
Denver,Chicago,DEN,CHI,denver-chicago-flights.html,US,US,denver to chicago flights,8100
Milan,Paris,MIL,PAR,milan-paris-flights.html,IT,FR,milan to paris flights,8100
Frankfurt,London,FRA,LON,frankfurt-london-flights.html,DE,GB,frankfurt to london flights,8100
Leeds,Dublin,LBA,DUB,leeds-dublin-flights.html,GB,IE,leeds to dublin flights,8100
Chicago,New Orleans,CHI,MSY,chicago-new-orleans-flights.html,US,US,chicago to new orleans flights,8100
London,Luxembourg,LON,LUX,london-luxembourg-flights.html,GB,LU,london to luxembourg flights,8100
Paris,Milan,PAR,MIL,paris-milan-flights.html,FR,IT,paris to milan flights,8100
Melbourne,Kuala Lumpur,MEL,KUL,melbourne-kuala-lumpur-flights.html,AU,MY,melbourne to kuala lumpur flights,8100
Sydney,Ho Chi Minh City,SYD,SGN,sydney-ho-chi-minh-city-flights.html,AU,VN,sydney to ho chi minh city flights,8100
Manchester,Toronto,MAN,YTO,manchester-toronto-flights.html,GB,CA,manchester to toronto flights,8100
Manila,Tokyo,MNL,TYO,manila-tokyo-flights.html,PH,JP,manila to tokyo flights,8100
Paris,Berlin,PAR,BER,paris-berlin-flights.html,FR,DE,paris to berlin flights,8100
Glasgow,New York,GLA,NYC,glasgow-new-york-flights.html,GB,US,glasgow to new york flights,8100
Houston,Chicago,HOU,CHI,houston-chicago-flights.html,US,US,houston to chicago flights,8100
Singapore,Osaka,SIN,OSA,singapore-osaka-flights.html,SG,JP,singapore to osaka flights,8100
Auckland,Brisbane,AKL,BNE,auckland-brisbane-flights.html,NZ,AU,auckland to brisbane flights,8100
Kuala Lumpur,Langkawi,KUL,LGK,kuala-lumpur-langkawi-flights.html,MY,MY,kuala lumpur to langkawi flights,8100
Denver,Phoenix,DEN,PHX,denver-phoenix-flights.html,US,US,denver to phoenix flights,8100
Chicago,San Francisco,CHI,SFO,chicago-san-francisco-flights.html,US,US,chicago to san francisco flights,8100
New York,Atlanta,NYC,ATL,new-york-atlanta-flights.html,US,US,new york to atlanta flights,8100
Hong Kong,Manila,HKG,MNL,hong-kong-manila-flights.html,HK,PH,hong kong to manila flights,8100
Paris,Lisbon,PAR,LIS,paris-lisbon-flights.html,FR,PT,paris to lisbon flights,8100
London,Bilbao,LON,BIO,london-bilbao-flights.html,GB,ES,london to bilbao flights,8100
New York,Washington,NYC,WAS,new-york-washington-flights.html,US,US,new york to washington flights,8100
San Diego,Los Angeles,SAN,LAX,san-diego-los-angeles-flights.html,US,US,san diego to los angeles flights,8100
Vancouver,Calgary,YVR,YYC,vancouver-calgary-flights.html,CA,CA,vancouver to calgary flights,8100
Brisbane,Perth,BNE,PER,brisbane-perth-flights.html,AU,AU,brisbane to perth flights,8100
Melbourne,Ho Chi Minh City,MEL,SGN,melbourne-ho-chi-minh-city-flights.html,AU,VN,melbourne to ho chi minh city flights,8100
San Diego,Las vegas,SAN,LAS,san-diego-las-vegas-flights.html,US,US,san diego to las vegas flights,8100
Patna,Mumbai,PAT,BOM,patna-mumbai-flights.html,IN,IN,patna to mumbai flights,8100
Patna,Bangalore,PAT,BLR,patna-bangalore-flights.html,IN,IN,patna to bangalore flights,8100
Zurich,London,ZRH,LON,zurich-london-flights.html,CH,GB,zurich to london flights,8100
Canberra,Melbourne,CBR,MEL,canberra-melbourne-flights.html,AU,AU,canberra to melbourne flights,8100
Manchester,Hong Kong,MAN,HKG,manchester-hong-kong-flights.html,GB,HK,manchester to hong kong flights,8100
Chiang Mai,Bangkok,CNX,BKK,chiang-mai-bangkok-flights.html,TH,TH,chiang mai to bangkok flights,8100
Dublin,Toronto,DUB,YTO,dublin-toronto-flights.html,IE,CA,dublin to toronto flights,8100
London,Iasi,LON,IAS,london-iasi-flights.html,GB,RO,london to iasi flights,8100
Paris,Madrid,PAR,MAD,paris-madrid-flights.html,FR,ES,paris to madrid flights,8100
Shannon,London,SNN,LON,shannon-london-flights.html,IE,GB,shannon to london flights,8100
Manchester,Stockholm,MAN,STO,manchester-stockholm-flights.html,GB,SE,manchester to stockholm flights,8100
Malaga,Manchester,AGP,MAN,malaga-manchester-flights.html,ES,GB,malaga to manchester flights,8100
Leeds,Malaga,LBA,AGP,leeds-malaga-flights.html,GB,ES,leeds to malaga flights,8100
Istanbul,London,IST,LON,istanbul-london-flights.html,TR,GB,istanbul to london flights,8100
Los Angeles,London,LAX,LON,los-angeles-london-flights.html,US,GB,los angeles to london flights,8100
Edinburgh,Rome,EDI,ROM,edinburgh-rome-flights.html,GB,IT,edinburgh to rome flights,8100
Manchester,Miami,MAN,MIA,manchester-miami-flights.html,GB,US,manchester to miami flights,8100
Manchester,San Francisco,MAN,SFO,manchester-san-francisco-flights.html,GB,US,manchester to san francisco flights,8100
Detroit,Las vegas,DTT,LAS,detroit-las-vegas-flights.html,US,US,detroit to las vegas flights,8100
Phoenix,Chicago,PHX,CHI,phoenix-chicago-flights.html,US,US,phoenix to chicago flights,8100
Atlanta,Denver,ATL,DEN,atlanta-denver-flights.html,US,US,atlanta to denver flights,8100
Paris,Venice,PAR,VCE,paris-venice-flights.html,FR,IT,paris to venice flights,8100
Belfast,Edinburgh,BFS,EDI,belfast-edinburgh-flights.html,GB,GB,belfast to edinburgh flights,8100
Vienna,London,VIE,LON,vienna-london-flights.html,AT,GB,vienna to london flights,8100
Amsterdam,Paris,AMS,PAR,amsterdam-paris-flights.html,NL,FR,amsterdam to paris flights,8100
Munich,London,MUC,LON,munich-london-flights.html,DE,GB,munich to london flights,8100
Madrid,Lisbon,MAD,LIS,madrid-lisbon-flights.html,ES,PT,madrid to lisbon flights,8100
Bangalore,Chandigarh,BLR,IXC,bangalore-chandigarh-flights.html,IN,IN,bangalore to chandigarh flights,8100
London,Calgary,LON,YYC,london-calgary-flights.html,GB,CA,london to calgary flights,8100
Houston,New York,HOU,NYC,houston-new-york-flights.html,US,US,houston to new york flights,8100
Raipur,Mumbai,RPR,BOM,raipur-mumbai-flights.html,IN,IN,raipur to mumbai flights,8100
Hyderabad,Kolkata,HYD,CCU,hyderabad-kolkata-flights.html,IN,IN,hyderabad to kolkata flights,8100
London,Calgary,YXU,YYC,london-calgary-flights.html,CA,CA,london to calgary flights,8100
Glasgow,Belfast,GLA,BFS,glasgow-belfast-flights.html,GB,GB,glasgow to belfast flights,8100
Manchester,Athens,MAN,ATH,manchester-athens-flights.html,GB,GR,manchester to athens flights,8100
London,Izmir,LON,IZM,london-izmir-flights.html,GB,TR,london to izmir flights,8100
Miami,Atlanta,MIA,ATL,miami-atlanta-flights.html,US,US,miami to atlanta flights,8100
Inverness,London,INV,LON,inverness-london-flights.html,GB,GB,inverness to london flights,8100
Auckland,London,AKL,LON,auckland-london-flights.html,NZ,GB,auckland to london flights,8100
Houston,Denver,HOU,DEN,houston-denver-flights.html,US,US,houston to denver flights,8100
Toronto,Chicago,YTO,CHI,toronto-chicago-flights.html,CA,US,toronto to chicago flights,8100
Guwahati,Kolkata,GAU,CCU,guwahati-kolkata-flights.html,IN,IN,guwahati to kolkata flights,8100
Kolkata,Pune,CCU,PNQ,kolkata-pune-flights.html,IN,IN,kolkata to pune flights,8100
Indore,Goa,IDR,GOI,indore-goa-flights.html,IN,IN,indore to goa flights,8100
Birmingham,New York,BHM,NYC,birmingham-new-york-flights.html,US,US,birmingham to new york flights,8100
Sydney,Christchurch,SYD,CHC,sydney-christchurch-flights.html,AU,NZ,sydney to christchurch flights,8100
London,Seoul,LON,SEL,london-seoul-flights.html,GB,KR,london to seoul flights,8100
Manchester,Larnaca,MAN,LCA,manchester-larnaca-flights.html,GB,CY,manchester to larnaca flights,8100
London,Turin,LON,TRN,london-turin-flights.html,GB,IT,london to turin flights,8100
London,Almeria,LON,LEI,london-almeria-flights.html,GB,ES,london to almeria flights,8100
Vancouver,London,YVR,LON,vancouver-london-flights.html,CA,GB,vancouver to london flights,8100
Birmingham,Lanzarote,BHX,ACE,birmingham-lanzarote-flights.html,GB,ES,birmingham to lanzarote flights,8100
Kolkata,Hyderabad,CCU,HYD,kolkata-hyderabad-flights.html,IN,IN,kolkata to hyderabad flights,8100
London,Hanoi,LON,HAN,london-hanoi-flights.html,GB,VN,london to hanoi flights,8100
Manchester,Copenhagen,MAN,CPH,manchester-copenhagen-flights.html,GB,DK,manchester to copenhagen flights,8100
Johannesburg,London,JNB,LON,johannesburg-london-flights.html,ZA,GB,johannesburg to london flights,8100
Cardiff,Edinburgh,CWL,EDI,cardiff-edinburgh-flights.html,GB,GB,cardiff to edinburgh flights,8100
Manchester,Munich,MAN,MUC,manchester-munich-flights.html,GB,DE,manchester to munich flights,8100
Philadelphia,Orlando,PHL,ORL,philadelphia-orlando-flights.html,US,US,philadelphia to orlando flights,8100
Southampton,Edinburgh,SOU,EDI,southampton-edinburgh-flights.html,GB,GB,southampton to edinburgh flights,8100
Toronto,Miami,YTO,MIA,toronto-miami-flights.html,CA,US,toronto to miami flights,8100
Dublin,Glasgow,DUB,GLA,dublin-glasgow-flights.html,IE,GB,dublin to glasgow flights,8100
Edinburgh,Malaga,EDI,AGP,edinburgh-malaga-flights.html,GB,ES,edinburgh to malaga flights,8100
Christchurch,Auckland,CHC,AKL,christchurch-auckland-flights.html,NZ,NZ,christchurch to auckland flights,8100
London,Stuttgart,LON,STR,london-stuttgart-flights.html,GB,DE,london to stuttgart flights,8100
London,Tallinn,LON,TLL,london-tallinn-flights.html,GB,EE,london to tallinn flights,8100
Paris,Amsterdam,PAR,AMS,paris-amsterdam-flights.html,FR,NL,paris to amsterdam flights,8100
Dublin,Dubai,DUB,DXB,dublin-dubai-flights.html,IE,AE,dublin to dubai flights,8100
Sydney,New York,SYD,NYC,sydney-new-york-flights.html,AU,US,sydney to new york flights,8100
Dubai,Cairo,DXB,CAI,dubai-cairo-flights.html,AE,EG,dubai to cairo flights,8100
Chennai,Dubai,MAA,DXB,chennai-dubai-flights.html,IN,AE,chennai to dubai flights,8100
London,Sao Paulo,LON,SAO,london-sao-paulo-flights.html,GB,BR,london to sao paulo flights,8100
Houston,Miami,HOU,MIA,houston-miami-flights.html,US,US,houston to miami flights,8100
